id,genre_ids,title,rating,release,ogLanguage,overview
13253,"[16, 35, 878, 10770]",Futurama: Bender's Game,6.9,2008-11-04,en,"When Leela is insulted by a group of space-rednecks (like regular rednecks, but in space) she enters the Planet Express ship in a demolition derby.  She emerges victorious, but when she brings the damaged ship home and the Professor sees the fuel gauge, he's enraged by the hit he's going to take at the Dark Matter pump.  Now the crew have to find a way to break Mom's stranglehold on starship fuel, even if they have to wade through a Lord of the Rings-inspired fantasy-land to do it!"
11156,"[18, 36]",Coco Before Chanel,6.9,2009-09-25,fr,"Several years after leaving the orphanage, to which her father never returned for her, Gabrielle Chanel finds herself working in a provincial bar. She's both a seamstress for the performers and a singer, earning the nickname Coco from the song she sings nightly with her sister. A liaison with Baron Balsan gives her an entree into French society and a chance to develop her gift for designing."
113947,"[18, 10749, 35]",The Sessions,6.9,2012-10-18,en,"Though a childhood bout with polio left him dependent on an iron lung, Mark O'Brien maintains a career as a journalist and poet. A writing assignment dealing with sex and the disabled piques Mark's curiosity, and he decides to investigate the possibility of experiencing sex himself. When his overtures toward a caregiver scare her away, he books an appointment with sex surrogate Cheryl Green to lose his virginity."
87825,"[18, 10749]",Trouble with the Curve,6.9,2012-09-21,en,"Slowed by age and failing eyesight, crack baseball scout Gus Lobel takes his grown daughter along as he checks out the final prospect of his career. Along the way, the two renew their bond, and she catches the eye of a young player-turned-scout."
60670,"[80, 9648, 53]",The Crimson Rivers,6.9,2001-06-29,fr,"Two French policemen, one investigating a grisly murder at a remote mountain college, the other working on the desecration of a young girl's grave by skinheads, are brought together by the clues from their respective cases. Soon after they start working together, more murders are committed, and the pair begin to discover just what dark secrets are behind the killings."
50393,"[16, 10751, 10770, 35, 14]",Kung Fu Panda Holiday,6.9,2010-11-26,en,"The Winter Feast is Po's favorite holiday. Every year he and his father hang decorations, cook together, and serve noodle soup to the villagers. But this year Shifu informs Po that as Dragon Warrior, it is his duty to host the formal Winter Feast at the Jade Palace. Po is caught between his obligations as the Dragon Warrior and his family traditions: between Shifu and Mr. Ping."
590854,"[18, 53]",The Hater,6.9,2020-04-15,pl,A duplicitous young man finds success in the dark world of social media smear tactics — but his virtual vitriol soon has violent real-life consequences.
284305,"[27, 53, 18]",Shrew's Nest,6.9,2014-09-21,es,"Spain, 1950s. Montse's agoraphobia keeps her locked in a sinister apartment in Madrid and her only link to reality is the little sister she lost her youth raising. But one day, a reckless young neighbor, Carlos, falls down the stairwell and drags himself to their door. Someone has entered the shrew's nest... perhaps he'll never leave."
103243,"[35, 10749]",Vicky Donor,6.9,2012-04-20,hi,"A man is brought in by an infertility doctor to supply him with his sperm, where he becomes the biggest sperm donor for his clinic."
80518,"[12, 14, 16, 28, 878]",Fullmetal Alchemist the Movie: The Sacred Star of Milos,6.9,2012-01-22,ja,"After a mysterious prisoner with only a few weeks left on his sentence breaks out of prison in Central City, the Elric brothers attempt to track him down. The search leads them to Table City in the southwestern country of Creta, where Alphonse rescues a young alchemist named Julia from the very man they are trying to capture. In the thick of the fight, they literally tumble into Julia's home turf, the slums of Milos Valley, and are embroiled in the grassroots rebellion of her people."
39440,[99],"Waiting for ""Superman""",6.9,2010-09-24,en,"Gripping, heartbreaking, and ultimately hopeful, Waiting for Superman is an impassioned indictment of the American school system from An Inconvenient Truth director Davis Guggenheim."
25196,"[18, 10402, 10749]",Crazy Heart,6.9,2009-12-16,en,"When reporter Jean Craddock interviews Bad Blake—an alcoholic, seen-better-days country music legend—they connect, and the hard-living crooner sees a possible saving grace in a life with Jean and her young son."
14134,[18],Main Hoon Na,6.9,2004-04-30,hi,"An army major goes undercover as a college student. His mission is both professional and personal: to protect his general's daughter from a radical militant, and to find his estranged half-brother."
1535,"[28, 80, 53]",Spy Game,6.9,2001-11-18,en,"On the day of his retirement, a veteran CIA agent learns that his former protégé has been arrested in China, is sentenced to die the next morning in Beijing, and that the CIA is considering letting that happen to avoid an international scandal."
785533,"[10749, 35]",The Princess Switch 3: Romancing the Star,6.9,2021-11-18,en,"A priceless relic is stolen from identical royals Queen Margaret and Princess Stacy, who enlist the help of their sketchy look-alike cousin Fiona Pembroke to retrieve it."
422803,"[35, 16, 10751]",A Shaun the Sheep Movie: Farmageddon,6.9,2020-02-10,en,"When an alien with amazing powers crash-lands near Mossy Bottom Farm, Shaun the Sheep goes on a mission to shepherd the intergalactic visitor home before a sinister organization can capture her."
291084,"[53, 80, 18, 9648]",Red Riding: The Year of Our Lord 1980,6.9,2010-02-05,en,"After 6 years of brutal murders, the West Yorkshire Police fear that they may have already interviewed The Ripper and let him back into the world to continue his reign of terror upon the citizens of Yorkshire. Assistant Chief Constable of the Manchester Police, Peter Hunter, is called in to oversee the West Yorkshire Police's Ripper investigation and see what they could have missed."
251577,"[9648, 53]",The Treatment,6.9,2015-01-09,nl,"Inspector Nick Cafmeyer seems to have it all - looks, brains and a successful career.  But a dark cloud hangs over his life: since the age of nine, he has been haunted by the unsolved disappearance of his younger brother, Bjorn. Plettinckx, a known sex offender, was questioned but quickly released. Plettinckx lives close by and takes fiendish pleasure in harassing Nick. Then, when a disturbing case comes to light involving a missing nine-year-old, Nick heads a massive search which turns into a relentless manhunt."
49018,"[27, 53]",Insidious,6.9,2011-04-01,en,"A family discovers that dark spirits have invaded their home after their son inexplicably falls into an endless sleep. When they reach out to a professional for help, they learn things are a lot more personal than they thought."
45284,"[28, 80, 18]",Outrage,6.9,2011-12-02,ja,"When a tough yakuza gangster is betrayed by his bosses, it means all out war. Bodies pile up as he takes out everyone in his way to the top in a brutal quest for revenge."
82424,"[16, 10751, 35]",Small Fry,6.9,2011-11-23,en,A fast food restaurant mini variant of Buzz forcibly switches places with the real Buzz and his friends have to deal with the obnoxious impostor.
39254,"[28, 878, 18]",Real Steel,6.9,2011-10-06,en,"Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After his robot is trashed, he reluctantly teams up with his estranged son to rebuild and train an unlikely contender."
15775,"[14, 18, 10749]",If Only,6.9,2004-01-23,en,"After his impetuous musician girlfriend, Samantha, dies in an accident shortly after they had a fight (and nearly broke up), a grief-stricken British businessman, Ian Wyndham, living in London gets a chance to relive the day all over again, in the hope of changing the events that led up to her getting killed."
484482,"[18, 35]",Sink or Swim,6.9,2019-09-27,fr,"40-year-old Bertrand has been suffering from depression for the last two years and is barely able to keep his head above water. Despite the medication he gulps down all day, every day, and his wife's encouragement, he is unable to find any meaning in his life. Curiously, he will end up finding this sense of purpose at the swimming pool, by joining an all-male synchronised swimming team."
70667,"[12, 36]",Kon-Tiki,6.9,2013-04-26,no,"The true story about legendary explorer Thor Heyerdahl and his epic crossing of the Pacific on a balsa wood raft in 1947, in an effort to prove it was possible for South Americans to settle in Polynesia in pre-Columbian times."
38055,"[16, 28, 35, 10751, 878]",Megamind,6.9,2010-11-04,en,"Bumbling supervillain Megamind finally defeats his nemesis, the superhero Metro Man. But without a hero, he loses all purpose and must find new meaning to his life."
24982,[99],Ghosts of the Abyss,6.9,2003-04-10,en,"With a team of the world's foremost historic and marine experts as well as friend Bill Paxton, James Cameron embarks on an unscripted adventure back to the wreck of the Titanic where nearly 1,500 souls lost their lives almost a century ago."
